Date,AAPL,AFL,AMZN,AXP,CAT,CINF,CTAS,CVS,ECL,FAST,GL,HD,IBM,LH,LRCX,MAS,MCD,MMM,NTRS,PEP,PPG,TXT,UNP,VAR,WMT
23/07/2014,88.264763,25.367849,358.140015,85.726288,90.118889,40.491871,59.091736,68.679306,103.034325,19.03965,52.086372,71.65831,152.46698,105.629997,64.665512,17.317291,80.377411,123.872322,58.931702,76.805344,94.971527,37.826626,90.150162,76.746284,67.118317
24/07/2014,88.119438,25.50349,358.609985,85.606796,87.341637,40.48344,59.165565,69.347366,103.399643,19.214672,51.608868,71.81749,153.734726,106.099998,63.960934,16.858986,80.377411,124.257584,59.570808,77.727165,94.840561,37.618683,89.499359,73.098381,66.560364
25/07/2014,88.700668,25.367849,324.01001,84.485619,87.18364,40.213718,58.621075,69.549561,103.577599,19.278706,51.121811,71.66716,153.073303,106.059998,63.604065,17.104509,80.689339,124.249062,59.58857,77.422722,94.321243,37.262203,89.402649,72.554703,66.229088
28/07/2014,89.926704,25.391788,320.410004,84.42128,86.601593,40.373878,58.65799,68.899086,103.989723,19.214672,51.809422,71.702553,154.159882,105.720001,63.256344,16.588913,80.739929,124.600044,59.632946,76.932213,94.230957,36.648258,88.505608,73.045769,66.002426
29/07/2014,89.345474,25.188332,320,84.283424,87.050598,39.969292,58.251915,68.398003,102.875114,19.210402,51.284157,71.62294,153.207169,105.379997,62.954391,17.767412,80.773628,123.307243,59.570808,76.230286,92.569107,36.341293,87.590988,72.905464,65.767036
30/07/2014,89.136589,24.486221,322.51001,83.54821,85.961334,39.269699,58.510326,68.336494,102.425491,19.18479,51.169552,72.31282,152.758286,105.870003,62.121708,17.440048,80.883224,123.067497,60.254295,75.190094,92.316231,36.519531,87.476685,72.861618,65.191666
31/07/2014,86.820778,23.83198,312.98999,80.873863,83.774467,38.789265,57.772018,67.123405,101.65741,18.937191,50.36734,71.507942,150.923615,103.690002,64.052429,17.022665,79.711487,120.627403,59.37553,74.505096,89.575142,36.014507,86.456551,72.037338,64.145546
01/08/2014,87.302094,23.584642,307.059998,79.467751,83.583237,38.704975,57.772018,67.237686,101.40451,18.834732,50.319595,70.535065,148.939316,103.220001,64.043297,17.358213,79.49231,119.959587,58.709774,74.51355,89.588707,35.846176,86.104774,71.809341,64.110664
04/08/2014,86.811668,23.54874,313.649994,79.890511,84.655861,39.16856,59.054825,68.01123,102.397377,19.005493,50.902164,70.782722,149.32518,104.110001,63.896881,17.448238,79.500725,120.507545,59.029339,75.849731,90.595734,35.885796,86.438972,73.115921,64.110664
05/08/2014,86.38485,23.405127,312.320007,79.366661,84.398102,38.974697,58.65799,67.92334,101.338943,18.672512,50.730255,70.782722,147.325104,102.93,63.439373,17.276373,78.758934,119.677017,58.301468,75.435341,89.507408,36.172958,86.148735,72.695007,63.936295
06/08/2014,86.23954,23.544748,313.890015,79.403427,84.389786,39.219116,58.131943,67.712372,101.966522,18.779236,51.054958,71.216095,147.301392,102.949997,63.79623,17.350025,78.792656,119.480133,58.496742,76.543205,89.814507,35.806572,85.753006,73.186073,65.11219
07/08/2014,86.230408,23.409111,311.450012,79.054192,84.763985,39.042118,58.242695,66.903664,101.207817,18.710934,50.586998,71.171883,145.978592,102.010002,61.938705,17.235451,78.657761,119.120514,58.310326,76.027344,89.709946,35.796673,85.726631,73.264992,64.892799
08/08/2014,86.467705,23.612564,316.799988,80.386772,85.878159,39.530994,59.433201,68.398003,102.200684,18.992689,50.930798,72.905418,147.824127,103.139999,62.524353,17.644644,78.860085,120.593155,58.700905,76.357132,91.028374,36.945332,86.746742,74.72065,65.524612
11/08/2014,87.608574,23.61656,318.329987,79.908875,86.892624,39.640564,59.986927,68.881485,102.453575,19.014029,50.59655,73.303398,148.489487,102.849998,63.292946,17.89835,78.843224,120.361984,58.807423,77.625687,90.555565,37.430534,87.564613,74.343582,65.252594
12/08/2014,87.590324,23.668423,319.320007,80.028366,86.751274,39.766991,60.236099,69.153992,103.053047,19.231747,50.615646,73.33876,148.386505,102.830002,62.6982,17.800146,78.868523,120.618843,58.976086,77.135185,90.714706,37.202774,87.652557,74.659264,65.129738
13/08/2014,88.74942,23.792086,326.279999,80.322449,87.441429,39.918716,60.457603,69.36496,104.223885,18.945724,50.7971,73.515678,148.869705,103.660004,62.963562,17.824694,79.205719,121.406532,59.277882,77.583389,91.842216,37.846436,88.444046,74.86972,64.96302
14/08/2014,88.98671,23.979586,333.209991,80.202972,87.857162,40.306435,60.448364,69.707794,104.879585,19.171982,51.140907,74.170158,148.814255,104.949997,62.789684,18.176607,78.952827,121.868874,59.455418,77.625687,91.642166,37.371128,89.464211,74.834648,65.278915
15/08/2014,89.424828,23.97559,333.630005,79.587227,87.923706,40.323303,60.337616,69.36496,105.254265,18.706661,50.863956,74.019798,148.418198,103.949997,63.732197,18.299364,79.062393,121.50927,59.109222,77.676414,91.960403,37.123566,89.692856,73.870056,64.848938
18/08/2014,90.50177,24.60568,334.529999,80.101906,88.954773,40.390732,60.752914,69.575943,106.219002,19.090876,51.436966,73.931381,149.986526,105.349998,64.665512,18.72493,79.450157,123.392845,59.606323,77.930138,92.642365,37.598866,91.275826,74.554039,65.366653
19/08/2014,91.752144,24.585482,335.130005,80.984146,89.220856,40.466587,60.808285,69.909958,106.612411,19.189056,51.379665,78.035225,150.548843,105.800003,65.068115,18.978636,79.618759,123.504158,59.43766,77.684883,93.033363,37.915745,91.803467,74.264664,65.708893
20/08/2014,91.788666,24.60972,335.779999,81.324165,89.553436,40.534016,60.87289,69.980278,106.490669,19.355553,51.599323,80.264038,150.572647,106.150002,65.543953,19.125948,79.399605,124.542,59.67733,77.997803,92.78331,38.559391,92.841194,73.86129,65.779099
21/08/2014,91.797791,24.642027,332.910004,81.921547,89.777969,40.921734,60.826744,69.426476,106.56559,19.466541,52.01952,80.617821,151.467712,106.82,65.8825,19.240524,79.686203,124.455879,60.351955,77.845535,93.237961,38.648514,93.09623,74.106819,66.29686
22/08/2014,92.473175,24.456236,331.589996,81.682587,89.229172,40.660446,60.660622,69.655037,106.462555,19.475079,51.647068,80.511688,150.818176,106.220001,65.434135,19.232342,79.618759,124.137222,60.591629,77.464973,92.997002,38.470276,93.017075,73.957748,66.454803
25/08/2014,92.673973,24.573368,334.019989,82.335091,89.777969,40.980747,60.965168,69.628677,107.32431,19.539118,52.076817,80.662056,151.412247,106.93,65.681213,19.256889,79.610336,124.628174,61.195236,78.809631,93.760788,38.5495,92.90274,74.141891,66.419693
26/08/2014,92.080704,24.654148,341.829987,81.930733,89.852791,40.89645,60.928261,69.751724,107.59594,19.522039,52.372871,81.042358,152.861679,106.43,64.958321,19.199602,79.332138,124.542,61.195236,78.310677,93.865349,38.381149,92.832397,74.527733,66.270508
27/08/2014,93.21244,24.795513,343.179993,82.013428,90.260246,40.845879,60.752914,69.82206,106.855949,19.342745,52.391972,81.254631,152.275574,105.769997,65.214539,19.240524,79.787354,123.973572,61.221844,77.997803,93.310699,38.123699,93.044472,74.536499,66.560097
28/08/2014,93.321968,24.734932,340.019989,81.811256,90.343376,40.65202,60.799057,69.82206,107.146324,19.304327,52.458828,81.820671,152.07756,105.389999,65.76355,19.240524,80.042427,124.008011,61.070953,78.293785,93.401611,37.638477,92.814735,74.369888,66.603966
29/08/2014,93.550148,24.734932,339.040009,82.29834,90.692627,40.534016,61.039001,69.839638,107.54911,19.329931,52.095928,82.696289,152.315186,107.230003,65.800163,19.207783,80.376915,124.025215,61.559166,78.217644,93.592567,37.628582,93.01796,74.554039,66.252953
02/09/2014,94.280312,24.743004,342.380005,82.454582,90.567894,40.694157,61.491219,70.085762,107.389862,19.287243,52.01952,81.025108,151.72908,106.550003,65.489052,19.305994,79.587883,124.214745,61.683434,78.209213,93.287964,38.054382,93.848557,74.632957,66.472351
03/09/2014,90.300987,24.670303,339,82.840553,90.185394,40.508739,61.242046,70.639572,107.567833,19.364088,51.962227,79.113937,152.037964,108.120003,65.791016,19.224154,79.879478,123.870224,61.897495,78.997032,92.533257,37.64838,94.193176,74.799568,66.7005
04/09/2014,89.552582,24.734932,345.950012,82.390228,90.484726,40.584595,61.426613,70.595604,107.61467,20.136772,51.723469,79.940628,151.032043,107.980003,65.388374,19.428753,79.768005,123.689323,61.603161,78.230476,92.574173,37.351315,94.767517,74.352348,67.183136
05/09/2014,90.328369,24.823788,346.380005,82.35347,90.251923,41.014458,61.518906,71.764748,108.195404,20.068464,51.799873,81.434013,151.443909,107.980003,65.855064,19.387835,79.819466,124.197495,61.647758,78.145302,92.728752,37.96526,95.156303,74.597885,68.016792
08/09/2014,89.771614,24.658188,342.339996,81.728554,89.728065,40.871174,61.20512,71.553772,108.317177,19.889174,51.685253,80.731766,150.604355,108.129997,66.011009,19.666096,79.330597,124.791771,61.201824,78.239021,92.710571,37.678089,94.953056,75.16787,67.156822
09/09/2014,89.433937,24.44412,329.75,80.781967,89.304001,40.508739,61.232807,71.079094,107.399246,19.761103,51.093155,79.051704,150.485504,108.25,65.87339,19.461485,78.12133,124.421432,60.889652,77.86425,91.592155,37.054249,94.961899,74.860954,67.34108
10/09/2014,92.181114,24.169464,331.329987,81.250648,88.081673,40.584595,61.297409,71.123062,107.483528,19.837942,51.188656,79.336174,151.713242,107.160004,66.029343,19.379652,79.759415,124.576447,61.406944,78.179405,92.046783,37.450554,94.882347,75.343246,67.139267
11/09/2014,92.573555,24.149267,330.519989,81.259842,87.798958,40.668873,61.325096,71.281265,107.436691,19.679987,51.179111,79.309486,151.855774,107.269997,66.616417,19.633354,79.725113,124.326691,61.603161,78.060135,91.573952,37.143421,95.173958,75.387093,66.779495
12/09/2014,92.783501,24.149267,331.190002,80.542984,87.325005,40.491871,61.223572,70.824165,108.4179,19.551922,51.23642,78.971703,151.507248,106.349998,65.726624,19.543331,80.05101,123.973572,62.031273,77.395813,90.78289,36.122952,94.555443,74.825874,66.489899
15/09/2014,92.756104,24.169464,323.890015,80.30407,87.191963,40.755581,61.712704,71.413116,108.061081,19.551922,50.988102,79.451729,151.927063,105.860001,66.166946,19.543331,80.162498,124.438683,61.843979,77.67688,90.796516,36.023853,94.581955,73.326378,66.524986
16/09/2014,92.053345,23.805954,327.76001,81.204712,87.191963,40.781101,61.703472,72.274574,109.028168,19.560459,51.121811,80.242859,152.837982,107.010002,67.964912,19.788851,80.402641,124.757355,61.701286,78.843727,91.16478,36.578686,95.359535,72.80024,66.972542
17/09/2014,92.71048,23.559576,324,81.857201,86.468559,40.823631,61.758846,72.292152,109.563377,19.543385,51.179111,81.087349,152.711212,106.120003,69.166618,20.001637,80.213951,125.205231,62.343426,79.082214,91.760361,36.439976,96.82634,72.344254,66.902351
18/09/2014,92.90213,23.704979,325,82.80381,86.75956,41.027794,62.035721,71.360374,110.352066,19.769642,51.408314,81.860695,153.463699,106.059998,70.423363,19.813402,80.171066,126.471283,62.726963,79.525108,92.365051,36.400356,96.667274,72.545937,66.884773
19/09/2014,92.1446,23.587849,331.320007,82.43618,85.23793,41.155396,61.980339,71.52739,110.8591,19.739754,51.150463,82.082924,153.661697,106.120003,69.671143,19.502413,80.925781,126.34214,62.102627,79.882835,92.205894,36.469711,96.631935,72.458244,67.428833
22/09/2014,92.235863,23.644392,324.5,81.783699,83.899193,40.891682,61.915737,70.850533,110.145493,19.48789,50.854401,81.682907,152.956802,104.5,68.75383,19.175056,80.557014,125.498047,62.013443,79.703972,90.78289,36.113029,95.87204,71.555038,66.963768
23/09/2014,93.677925,23.369743,323.630005,81.15876,83.142525,40.296223,61.306629,70.314308,109.638489,19.372623,50.252735,81.327339,151.776566,102.959999,68.24929,19.199602,80.196815,124.343933,61.585327,79.150352,90.146378,35.776173,95.253494,71.607651,66.340721
24/09/2014,92.865631,23.676706,328.209991,81.351753,84.148628,40.627975,61.740395,71.04393,110.445969,19.692799,50.863956,82.687386,152.323105,103.879997,69.304214,19.297808,81.474655,124.783211,61.728043,79.635834,91.173874,35.805904,96.039917,72.326714,67.639465
25/09/2014,89.324432,23.458595,321.929993,79.734276,82.743408,39.955952,60.90057,70.182472,108.577507,19.218943,50.205009,81.691795,149.709274,102.029999,68.506149,19.093212,80.75428,122.71608,60.7202,78.928909,89.750854,35.211452,94.714508,70.932442,66.797035
26/09/2014,91.95295,23.628239,323.209991,81.21389,83.46682,40.168621,61.158985,70.578026,109.441292,19.423853,50.577442,82.527382,150.540985,102.809998,68.992332,19.101398,81.217377,122.664413,61.228573,79.320702,90.223686,36.370625,95.942711,70.941208,67.121712
29/09/2014,91.368828,23.616121,321.820007,80.827911,83.009476,40.262196,60.863655,70.349495,109.215965,19.295784,50.271847,82.562935,150.208313,103.139999,69.010674,19.08503,82.520981,122.466301,60.853992,79.33773,90.682869,36.023853,95.898521,71.204277,66.76194
30/09/2014,91.95295,23.527266,322.440002,80.451096,82.344276,40.024006,65.145798,69.962692,107.816971,19.167711,50.013988,81.549576,150.35878,101.75,68.524483,19.576065,81.311699,122.027061,60.675594,79.286636,89.446251,35.657291,95.801346,70.257225,67.104172
01/10/2014,90.52002,23.248573,317.459991,79.096107,81.163528,39.658215,63.355419,69.567123,105.817047,19.005493,49.704491,80.909554,148.251877,101.18,66.653137,19.232342,80.780006,119.87381,59.988834,78.911888,86.913872,35.152004,93.486282,70.13446,66.797035
02/10/2014,91.177162,23.292995,318.410004,79.151413,80.997238,39.845364,63.02319,70.375839,106.380402,19.415318,49.848091,81.994034,148.045944,102.160004,66.313705,19.387835,80.719971,119.434578,60.086937,78.852264,86.913872,35.052933,93.751358,70.204613,66.893555
03/10/2014,90.9216,23.361664,322.73999,80.340523,80.980591,40.517391,64.915085,71.492233,107.647964,19.534847,50.365047,83.149643,149.439987,102.519997,66.726524,19.363285,81.354599,120.726517,60.755878,79.635834,87.223053,35.558216,96.764473,70.765831,67.85006
06/10/2014,90.9216,23.345505,322.200012,80.22068,81.487831,40.37278,64.509026,71.501007,106.49308,19.628763,50.202301,82.900749,149.732986,101.400002,68.652916,19.248713,80.479805,120.872925,60.84507,79.525108,86.959366,35.072746,96.570084,71.107819,67.876389
07/10/2014,90.127571,23.054697,316.980011,78.672104,78.743835,39.78582,63.420029,71.228523,104.981438,19.12929,49.302406,82.198486,147.095444,98.959999,67.111786,18.880426,79.596489,118.581909,59.453712,79.295143,84.754333,33.873928,93.989929,69.696014,67.832512
08/10/2014,91.998558,23.345505,322.700012,80.570946,80.365288,40.483368,65.505714,72.538292,106.568184,19.560459,50.278893,83.638542,149.986526,100.760002,68.258469,19.244116,80.471237,121.794518,60.095867,80.01059,86.168251,34.399036,95.447899,70.537834,68.657379
09/10/2014,92.199371,22.994116,315.369995,79.169868,77.74604,39.717766,64.102951,72.037231,103.901634,19.082333,49.647049,82.731834,147.657791,98.440002,66.561401,18.709784,79.519287,119.408783,58.365601,79.695465,84.577019,33.200207,93.079788,70.029236,68.323921
10/10/2014,91.934692,22.828514,311.390015,78.340279,77.438362,39.768795,63.272358,72.503128,102.605934,18.160234,49.302406,82.269608,147.269669,99.050003,60.461166,18.216558,79.159081,115.265984,57.571808,80.615318,83.449516,32.883167,89.545372,69.810005,68.701256
13/10/2014,91.095024,22.618484,306.450012,76.303207,76.232697,39.47958,62.238743,70.428589,100.972176,17.609537,48.929058,80.536209,145.360825,98.779999,60.580421,17.238323,77.812622,114.464958,56.902885,80.01059,80.285194,31.981577,86.664757,69.345253,68.060677
14/10/2014,90.127571,22.957762,308.309998,76.266335,77.163994,39.632698,62.51561,70.92086,100.446404,17.545496,49.273705,80.091736,145.582626,97.809998,62.130699,17.221888,78.129906,115.567406,56.893959,79.218498,80.735283,33.517262,88.502693,70.152,68.429237
15/10/2014,89.023209,22.537708,305.970001,74.597954,76.989357,39.224377,62.810913,69.43528,98.906548,17.494274,48.469543,78.09166,143.958832,98.269997,64.15802,17.147898,77.563889,115.601852,55.823681,78.162354,82.062859,33.437996,88.09623,68.547272,65.989693
16/10/2014,87.854996,22.561939,302.859985,73.961929,78.12043,39.198868,63.152397,69.277054,98.953514,17.408895,48.172768,79.007248,142.446014,98.010002,63.928684,17.443834,77.109352,116.316734,55.975307,77.327675,82.667526,33.34882,91.922272,69.248795,64.778725
17/10/2014,89.141876,23.026428,303.640015,76.118835,79.636955,39.819847,63.946068,70.287964,101.300812,17.541235,49.120522,80.216202,144.196457,98.669998,63.469994,17.813757,78.078484,118.340744,56.456936,77.940926,85.131676,36.311176,94.016441,69.573242,65.024445
20/10/2014,91.049408,23.111246,306.209991,77.436958,78.782333,40.10907,63.724579,71.870224,103.235008,17.673573,49.465164,81.647354,133.939148,98.940002,65.423897,18.315203,78.550156,118.513031,56.733433,79.678429,86.918434,36.113029,93.804382,70.458916,65.937065
21/10/2014,93.522766,23.494949,315.329987,78.939415,80.340736,41.010784,65.681076,73.135895,105.817047,18.181583,50.623531,83.736313,129.289673,101.300003,67.148476,18.430292,78.052742,121.381119,58.392349,79.831734,89.127991,37.192959,96.190132,71.765495,66.709267
22/10/2014,93.997353,23.297039,312.970001,77.390877,79.234779,40.934219,64.924309,73.426964,105.544754,17.820868,50.365047,82.971848,128.149094,101.07,65.928444,18.570042,77.992714,119.675743,55.208286,80.453468,88.068687,36.261639,94.42289,71.020134,66.718063
23/10/2014,95.676712,23.458595,313.179993,78.911766,83.172638,41.087337,65.561089,73.735641,105.6856,18.130049,48.412098,84.269699,128.458038,102.68,69.38678,18.849535,78.061302,124.929573,56.064495,79.857292,88.609703,37.807232,99.167908,69.880157,66.91111
24/10/2014,96.032639,23.644392,287.059998,79.639969,83.315079,41.461643,65.727211,74.344254,105.835831,18.32329,49.063084,84.43856,128.378799,103.730003,69.313377,18.972839,78.618774,127.978561,56.760178,80.572723,89.041618,38.401669,101.244408,70.800903,67.025177
27/10/2014,95.932228,23.729212,289.970001,79.851959,82.561012,41.691311,65.773354,74.829346,103.882851,18.267462,49.15881,84.86525,128.212494,103.139999,68.854713,18.882414,78.910355,128.81398,56.760178,80.589767,87.564026,38.530479,101.429955,71.914566,67.209473
28/10/2014,97.419899,24.048298,295.589996,81.123985,84.756165,41.946526,66.271706,75.146851,103.854698,18.64106,49.446007,85.860832,129.582748,107.510002,69.460175,18.200121,79.416374,130.105911,57.241806,81.134865,88.832474,40.115692,102.658173,73.37899,66.998856
29/10/2014,97.967514,24.193699,294.119995,81.428154,83.943451,42.057106,66.271706,75.138054,101.554337,18.469288,49.551319,85.709732,129.471863,106.699997,69.533554,17.928843,79.52787,130.06282,58.062347,80.649384,87.313972,40.284119,101.58902,72.923004,67.033989
30/10/2014,97.638977,24.250248,299.070007,81.79686,83.918327,42.465424,67.083839,75.455574,101.732735,18.555174,49.972542,86.687531,130.176834,107.389999,69.762871,17.920624,80.085327,131.001678,58.178299,81.467033,87.450378,40.690323,101.615509,73.659599,67.086609
31/10/2014,98.569885,24.125036,305.459991,82.912209,84.965614,42.933289,67.591431,75.684875,104.436829,18.911592,50.700104,86.687531,130.216431,109.290001,71.423264,18.142572,80.38549,132.440033,59.132614,81.909927,92.605995,41.146072,102.896759,73.764832,66.928658
03/11/2014,99.847664,23.963474,305.720001,83.741768,83.968597,43.043884,66.945419,75.958313,103.375824,18.89871,50.767128,85.416367,130.184738,101.230003,72.597427,18.249443,80.282578,132.035202,58.677757,81.620323,91.096611,41.027184,101.845245,73.449142,66.937416
04/11/2014,99.117538,24.024061,302.809998,84.230309,82.619659,43.307587,65.911789,75.385017,102.671646,18.98889,51.08305,85.300819,128.830322,102.379997,72.780884,18.233,81.020126,133.54245,58.784786,82.386902,90.23278,40.987553,101.862938,73.931442,67.797409
05/11/2014,99.35482,24.149267,296.519989,85.188934,83.289948,43.477722,66.56411,77.175491,103.71386,19.083359,51.456406,85.140823,128.172882,102.209999,73.147835,18.471395,81.165932,134.093674,59.123703,82.52317,93.315247,41.661255,102.861412,74.019127,68.183525
06/11/2014,99.638954,24.044252,296.640015,84.414665,84.546707,43.53727,67.206955,77.99575,105.103485,19.285187,51.121342,86.483086,128.763016,102.93,73.010231,19.022165,81.18309,134.403717,59.60532,82.455009,94.312866,41.839596,105.096947,74.68557,68.280045
07/11/2014,99.923126,23.785759,299.859985,85.041473,85.258858,43.477722,67.121872,77.951645,105.610497,19.122004,51.178776,86.803101,129.249481,100.519997,72.404785,19.194798,81.56044,134.834335,59.667763,82.44651,94.683548,41.502739,104.929077,74.220818,69.122467
10/11/2014,99.758133,23.854425,305.109985,85.170525,85.635887,43.749943,67.225868,78.666092,105.845207,19.083359,50.824566,87.256454,130.381943,100.980003,73.312958,19.055044,81.569023,135.790451,59.962078,82.591301,94.395264,41.70089,106.828827,74.817108,69.710411
11/11/2014,100.555595,23.846348,312.01001,84.562164,85.903992,43.53727,67.216415,79.168823,105.901558,19.079065,50.910721,87.238663,130.230377,100.089996,73.367981,19.087927,81.594749,135.316711,60.27425,82.361336,93.933037,41.413567,107.129265,76.1763,69.333061
12/11/2014,101.976402,23.915003,311.51001,84.387001,86.289413,43.613831,67.41494,78.75428,106.079941,19.173538,50.987312,87.549789,129.129837,100.699997,72.44149,19.063265,81.757713,135.807632,60.523964,82.753128,93.310661,41.70089,106.660957,76.64106,69.499786
13/11/2014,103.415512,23.886736,316.480011,83.944565,84.714264,43.698902,67.27314,79.495148,106.051781,19.036121,51.006451,88.003128,129.823669,99.559998,72.33139,19.055044,81.886337,136.384705,60.220737,83.928513,93.919312,41.760334,106.254478,77.763489,72.781746
14/11/2014,104.662186,23.955399,327.820007,83.575867,84.90696,43.418182,67.84037,78.613144,105.544754,19.237949,50.987312,87.327553,130.916245,98.839996,73.212013,19.063265,82.512413,136.815338,60.461536,83.230087,93.310661,41.354137,106.660957,76.798904,72.799286
17/11/2014,104.488007,24.200966,323.049988,83.078117,85.208595,43.36713,67.887627,79.486328,105.338188,19.066183,51.035172,87.140892,130.916245,100.080002,71.359016,18.890642,82.306595,136.677521,60.497204,83.826302,93.965073,41.413567,106.31633,76.825211,73.334572
18/11/2014,105.844643,24.188688,324.929993,83.492928,85.493469,43.350121,68.048347,79.486328,106.267731,19.044708,51.217068,85.318588,129.105942,101.18,72.735046,19.227674,82.683929,137.935013,60.755878,83.417458,95.415749,42.057564,106.581421,77.474113,73.527649
19/11/2014,105.111336,24.172323,326.540009,83.419167,84.873459,43.196995,67.868729,79.018867,106.30529,19.18642,50.968163,85.958618,128.739075,100.949997,72.019524,19.244116,82.812576,137.532364,60.773712,83.817795,96.404251,42.434055,106.475388,76.869057,74.580658
20/11/2014,106.614616,24.147758,330.540009,83.529785,85.535347,43.299076,68.001076,78.718987,106.530632,19.345304,51.188343,86.731972,128.109055,100.639999,72.138763,19.605816,82.881203,137.991287,60.925323,83.519676,97.319489,42.592579,106.837669,77.061974,74.220871
21/11/2014,106.761269,24.458815,332.630005,83.317764,89.188339,43.460697,67.991615,78.789551,107.563461,19.414011,51.504272,87.363113,128.332382,100.459999,72.147934,19.786667,82.915482,138.684006,60.577492,84.226601,98.550529,43.177124,107.668259,76.947975,74.282303
24/11/2014,108.741241,24.642996,335.640015,83.916931,88.777802,43.647861,68.880272,80.147835,107.507111,19.4226,51.82019,87.469803,129.313293,101.660004,73.377144,19.983963,83.335724,138.441574,60.416946,84.047737,98.651176,43.82111,108.604881,77.824875,74.940453
25/11/2014,107.797073,24.557047,335.040009,84.248734,89.012405,42.924778,69.069351,79.636276,106.568184,19.465542,51.628716,86.234192,129.002274,100.529999,74.276138,19.9182,83.189949,136.865631,60.515057,84.260674,98.57341,43.286098,108.251457,78.123024,74.54557
26/11/2014,109.080383,24.426073,333.570007,84.294846,88.635384,43.282074,69.040985,80.165466,106.802917,19.426895,51.53299,86.847549,129.153793,102.150002,75.395294,19.827774,83.250504,137.082077,60.300999,84.618401,99.28273,42.889805,108.958336,78.044098,74.571892
28/11/2014,109.016205,24.446539,338.640015,85.188934,84.286964,43.341621,69.154434,80.580032,102.296043,19.409716,51.456406,88.358711,129.329269,104.639999,75.80809,19.893534,83.760971,138.623444,60.408031,85.257172,100.138496,42.919525,103.599586,77.614418,76.818336
01/12/2014,105.477974,24.258268,326,84.930855,82.946411,43.222527,67.878174,79.521622,97.930061,19.074766,51.025616,87.896461,128.826813,104.040001,74.954956,19.679806,82.869812,136.952209,59.560722,84.890945,100.619003,42.136829,101.700951,77.403961,75.660004
02/12/2014,105.074646,24.401516,326.309998,85.723564,83.373734,43.622337,68.426498,79.459862,99.742188,19.259418,51.169209,87.67318,129.728012,104.849998,75.523705,20.008623,82.290123,139.065018,60.354519,85.504189,100.28035,41.770233,105.551445,77.097046,75.817955
03/12/2014,106.266296,24.434258,316.5,84.110489,83.935059,43.698902,69.135536,78.621979,102.577744,19.864901,51.370239,88.057251,131.203339,105.769997,77.239105,20.329222,82.627548,140.502426,60.80265,84.291084,102.170364,42.82045,107.308136,76.886589,74.953201
04/12/2014,105.862968,24.323751,316.929993,84.645103,83.507774,43.724419,68.842468,79.239365,102.840652,20.02808,51.178776,88.378784,130.828522,104.790001,77.239105,20.370321,82.765968,140.502426,60.524818,83.802422,102.376305,42.077385,106.252342,76.588448,74.794357
05/12/2014,105.413811,24.356493,312.630005,85.400948,82.762108,43.835007,69.059906,79.99791,102.380585,20.294315,51.781898,88.995071,130.206482,106.139999,77.330864,20.444305,83.328354,140.511108,61.2687,83.810997,101.98275,41.928764,105.232056,76.579674,74.229607
08/12/2014,103.030556,24.548857,306.640015,86.239761,79.80452,44.438976,69.012634,80.050819,97.507553,20.019491,52.088245,89.700668,129.082031,105.32,75.722076,20.197693,80.12709,139.350739,61.546558,83.82814,101.978165,41.225334,101.975983,77.403961,74.326675
09/12/2014,104.607155,24.471098,312.5,86.055405,79.972076,44.336906,69.400238,80.482986,99.009827,19.998018,51.896767,88.995071,129.983215,104.790001,75.639359,20.47719,79.04557,139.264175,61.286636,83.270866,103.282425,41.453205,102.969688,77.912567,73.735443
10/12/2014,102.61805,24.327845,305.839996,85.493134,77.936119,43.84351,67.944351,79.477516,97.845566,19.77043,51.322376,88.369858,128.005386,103.800003,73.267586,19.992182,77.868896,137.021484,60.130447,82.456444,101.067482,40.164616,100.866989,75.939537,73.223648
11/12/2014,102.315575,24.381054,307.359985,85.843384,77.659637,44.124237,68.823563,80.20076,98.24929,19.942198,51.437252,89.557747,128.452026,104,73.359482,20.156593,78.708153,137.809448,60.220516,82.550743,101.86834,40.233994,101.452545,75.615089,73.973701
12/12/2014,100.58313,23.853077,307.320007,83.880051,75.824745,43.290573,67.150238,79.327576,96.384361,19.564308,49.9151,89.120117,123.914268,101.919998,72.0541,19.770229,78.405319,136.051636,59.355839,81.221886,100.596115,38.985046,99.855568,74.668037,73.956047
15/12/2014,99.208153,23.546118,306.070007,82.995155,75.196373,42.930176,67.622925,79.265839,96.101784,19.431189,49.513027,89.361267,122.064072,101.360001,72.008163,19.72913,76.536461,135.817856,59.130672,80.707527,99.813568,39.322063,99.669235,74.518959,74.07077
16/12/2014,97.851517,23.660713,295.059998,81.336021,74.852867,42.9216,67.622925,81.417938,95.649681,19.328127,49.417294,86.690681,120.748238,101.900002,70.63839,19.523615,76.761421,137.722839,58.302048,79.37867,99.150032,39.143642,99.545029,74.597885,73.205986
17/12/2014,100.289795,24.176411,298.880005,83.363861,75.196373,43.539433,68.861366,83.058456,98.362312,19.487019,50.757549,88.369858,121.162918,103.559998,72.008163,20.082603,79.296486,139.065018,59.770161,80.347443,101.712738,40.293476,101.958252,75.483551,74.326675
18/12/2014,103.259697,24.688019,297.730011,85.880264,76.821793,44.20015,70.421234,84.249168,99.172379,20.002314,52.116955,89.915039,125.748489,106.440002,74.29718,20.608717,81.044197,143.134811,61.27433,81.753441,103.886475,41.621716,105.462746,76.439369,75.835602
